OBJECTID,Linear_Distance_km_,Latitude,Longitude,HS,UCL,LCL,Resistencia,Distancia_area,porcen_cobertura,Dist_rios,Dist_corred,Altitud,NDVI,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_1,HOTSP
594,24.479,5.847475099,-75.73863425,1.385052,4.742755,-4.490928,367.9541,3190.5869,63,92.6723,1300.7177,564,0.640079021,0.097337082,0.085362688,0.063523598,0.284141898,0.175134584,296.5016785,296.4136658,0.070988342,0.167190626,2,0
595,24.52,5.847697267,-75.73893332,1.391683,4.745135,-4.476858,360.3835,3166.0032,72,92.6723,1297.4121,573,0.630111992,0.098086365,0.087997273,0.067309901,0.268715143,0.173147738,296.2468872,296.1311035,0.076113209,0.157761246,2,0
596,24.561,5.847985353,-75.73915549,1.427112,4.781077,-4.442327,352.6379,3140.5598,71,92.6723,1390.0845,560,0.581319988,0.096602604,0.08272516,0.061437961,0.260720521,0.146081954,295.9920959,295.7061462,0.061384313,0.149370685,2,0
597,24.603,5.848339357,-75.73925559,1.433491,4.790614,-4.441473,356.1667,3126.8584,100,0,1390.0845,560,0.633400977,0.098431133,0.088777572,0.06610854,0.279043227,0.171360955,295.9920959,295.9896851,0.072717205,0.162631407,2,0
598,24.644,5.848703126,-75.73933127,3.129413,4.810085,-4.433615,347.5108,3110.3201,54,0,1390.0845,560,0.646206975,0.099443018,0.089417733,0.06698665,0.272770554,0.18062216,296.5016785,296.5547791,0.075811021,0.159803391,2,0
599,24.685,5.849066896,-75.73940573,1.469343,4.835536,-4.421494,316.7673,3090.8821,2,92.6723,1390.0845,561,0.611303985,0.105061255,0.097394541,0.083018228,0.256551296,0.185400218,298.2683411,298.3733215,0.096159622,0.163014829,2,0
600,24.726,5.849429445,-75.7394802,1.518938,4.89061,-5.224405,298.152,3071.8181,6,92.6723,1390.0845,561,0.594268024,0.102636613,0.092886135,0.078141041,0.263208121,0.182615027,297.5144653,297.677124,0.087418921,0.156635761,2,0
601,24.768,5.849779786,-75.7395986,1.507618,4.884144,-5.245432,328.5942,3049.072,6,92.6723,1390.0845,579,0.616701007,0.102636613,0.09495727,0.076494329,0.280465573,0.212318853,297.0091248,297.3974915,0.09723445,0.170096487,2,0
602,24.809,5.850122804,-75.73974143,1.535012,4.916096,-4.381885,361.9621,3023.8181,29,92.6723,1390.0845,579,0.641524017,0.095527694,0.081139371,0.05923856,0.296894252,0.159306824,295.9920959,296.1311035,0.064514361,0.167471021,2,0
603,24.85,5.850465822,-75.73988303,1.55586,4.941846,-4.369614,361.1874,2999.6428,72,131.0584,1390.0845,567,0.648371994,0.097052887,0.082708657,0.06237299,0.28897959,0.167832434,296.2468872,295.9896851,0.069462821,0.163511902,2,0
604,24.891,5.850808839,-75.74002463,1.608829,4.999405,-5.172325,358.1169,2975.4329,76,92.6723,1482.7567,567,0.651965976,0.097707331,0.085730001,0.064920619,0.288724363,0.171706527,296.2468872,296.1311035,0.075374208,0.163947269,2,0
605,24.933,5.851151857,-75.74016623,0.74523,5.837918,-5.19624,361.7979,2951.7229,31,92.6723,1482.7567,567,0.668603003,0.098384835,0.08719594,0.066734746,0.287477314,0.177707031,296.7554016,296.4136658,0.076820746,0.167934924,2,0
606,24.974,5.851447267,-75.74038596,0.737016,5.831599,-4.357566,359.9138,2921.0637,45,92.6723,1482.7567,555,0.59225601,0.10029228,0.091226302,0.071021073,0.283814877,0.187070146,296.5016785,296.5547791,0.082263,0.165289551,2,0
607,25.015,5.851728029,-75.7406301,1.584711,5.830988,-5.209333,366.7472,2887.9802,34,92.6723,1482.7567,565,0.582708001,0.102160551,0.092487425,0.072963551,0.282779694,0.182564422,296.7554016,296.6948853,0.082496181,0.169181824,2,0
608,25.056,5.85200879,-75.74087424,1.591934,5.839356,-5.203941,374.317,2855.4746,23,131.0584,1575.4291,565,0.592409015,0.099312395,0.08788576,0.068516165,0.271891057,0.170264751,296.7554016,296.6948853,0.073924422,0.163792968,2,0
609,25.097,5.852289552,-75.74111838,3.252889,5.802175,-4.394969,367.5085,2823.1418,40,92.6723,1575.4291,553,0.588370025,0.101454645,0.089717828,0.071938455,0.269728154,0.171986595,296.5016785,296.8363342,0.077890411,0.15925844,2,0
610,25.139,5.852569093,-75.74136252,3.242334,4.942561,-5.258804,358.7587,2790.7529,20,92.6723,1575.4291,566,0.567876995,0.103329927,0.092341363,0.073800094,0.276364207,0.191234946,297.0091248,297.117218,0.087619461,0.166261733,2,0
611,25.18,5.852849855,-75.74160544,3.23871,4.93882,-4.411786,359.0956,2759.1194,5,92.6723,1668.1013,566,0.608138025,0.102969833,0.092771754,0.076241389,0.278067946,0.19524163,297.0091248,296.9767761,0.08759106,0.166260064,2,0
612,25.221,5.853129396,-75.74184958,3.272247,4.972116,-5.227096,358.2457,2727.5408,12,0,1668.1013,562,0.651692986,0.101388276,0.092782065,0.072532527,0.279421598,0.191450149,297.0091248,296.9767761,0.085179523,0.170730412,2,0
613,25.262,5.853356447,-75.74214499,3.241692,4.940691,-5.253307,356.4238,2691.1365,18,0,1668.1013,570,0.639212012,0.098265931,0.086610273,0.06833481,0.270156085,0.16601637,296.5016785,296.5547791,0.070753306,0.160341859,2,0
614,25.304,5.853581056,-75.74244162,3.370124,5.079979,-5.17915,361.0447,2654.9546,60,92.6723,1760.7737,570,0.661063015,0.095648058,0.082475513,0.058635272,0.277606189,0.156190664,295.9920959,295.9896851,0.063863292,0.155767262,2,0
615,25.345,5.853805665,-75.74273825,1.710868,5.13946,-5.146317,368.9541,2619.1431,45,92.6723,1760.7737,556,0.666419029,0.096307918,0.085368246,0.062704161,0.298241019,0.175385416,295.9920959,295.9896851,0.069256067,0.169433013,2,0
616,25.386,5.854030275,-75.74303488,-0.017128,5.121369,-5.155626,347.5895,2583.2722,69,0,1760.7737,566,0.662797987,0.094970517,0.086454637,0.062254209,0.302473992,0.177855521,295.4803772,295.7061462,0.070474893,0.170605808,2,0
617,25.427,5.854254884,-75.74333151,-0.859192,5.131193,-5.138039,326.2249,2547.3223,76,0,1853.4459,566,0.668169022,0.094306558,0.084180251,0.059286676,0.299068868,0.160905331,295.4803772,295.7061462,0.066878855,0.17436339,2,0
618,25.469,5.854479494,-75.74362815,-0.853497,5.132956,-5.129535,321.2291,2511.9851,89,0,1853.4459,566,0.682124972,0.092614345,0.084184825,0.059865057,0.299411476,0.158355504,295.4803772,295.7061462,0.061348017,0.163544402,2,0
619,25.51,5.854704103,-75.74392478,-0.834161,5.148552,-5.107527,349.864,2476.8137,49,0,1853.4459,558,0.63467598,0.095304266,0.08527115,0.063340008,0.301782131,0.165305495,295.7362366,295.8479004,0.063243613,0.176212221,2,0
620,25.551,5.854928712,-75.74422141,-1.690275,5.152943,-5.111884,374.6585,2441.5796,54,92.6723,1946.1182,558,0.63369,0.094723456,0.086004175,0.063265741,0.283127457,0.168600336,295.9920959,295.9896851,0.069205113,0.164320201,2,0
621,25.592,5.855207033,-75.74446799,-3.347369,5.26212,-5.069267,380.9161,2411.5425,40,92.6723,1946.1182,558,0.701285005,0.0964996,0.087908305,0.067450918,0.289723337,0.172139406,296.5016785,296.5547791,0.07070072,0.16833809,2,0
622,25.634,5.855486574,-75.74471213,-4.072627,5.507975,-4.943591,354.0547,2382.6292,35,92.6723,1946.1182,561,0.695914984,0.097620308,0.087268852,0.068516746,0.299615085,0.16676268,296.7554016,296.5547791,0.070168152,0.173499852,2,0
623,25.675,5.855766115,-75.74495871,-4.08778,5.52025,-4.961237,350.8086,2353.4028,40,0,2038.7905,561,0.671620011,0.099172577,0.089654088,0.070364028,0.28950578,0.171967417,296.5016785,296.2725525,0.071981102,0.166725859,2,0
624,25.716,5.856044435,-75.74520407,-4.101334,5.509803,-4.975074,370.516,2324.5811,16,0,2032.4622,561,0.683858991,0.099561237,0.089174576,0.06833481,0.282768756,0.168647334,295.9920959,296.5547791,0.070278995,0.167393774,2,0
625,25.757,5.856323976,-75.74544943,-4.104315,5.517907,-5.85381,370.6397,2296.6609,49,0,2032.4622,567,0.652613997,0.095565677,0.083850943,0.063882276,0.28276822,0.153254792,295.9920959,296.2725525,0.061953593,0.161091819,2,0
626,25.799,5.856630372,-75.74565817,-3.189278,4.726746,-5.827953,376.0311,2272.7407,44,0,2032.4622,567,0.624126971,0.09684585,0.088950679,0.067573875,0.293682098,0.194925621,296.7554016,296.6948853,0.081457287,0.173852324,2,0
627,25.84,5.856977052,-75.74578025,-3.092699,4.878174,-5.749656,374.9065,2258.7454,43,92.6723,1901.4766,567,0.624891996,0.098030418,0.087598197,0.068252593,0.282375544,0.182615027,297.0091248,297.117218,0.078608893,0.16794768,2,0
628,25.881,5.85733716,-75.74586692,-2.587521,5.819587,-5.38989,355.7961,2249.0972,45,0,1901.4766,567,0.611595988,0.099743493,0.086879358,0.065843299,0.279019564,0.181050703,296.5016785,296.2725525,0.077927619,0.165289551,2,0
629,25.922,5.857697267,-75.74595725,-2.1913,5.586163,-6.080032,347.6435,2239.0415,0,0,1834.8179,567,0.603358984,0.091907144,0.078969836,0.057036862,0.269728661,0.147887468,294.9664307,295.137085,0.058108151,0.151930943,2,0
630,25.964,5.857926759,-75.74624777,-3.138954,5.612776,-6.056197,335.0586,2206.7002,0,0,1834.8179,556,0.632538974,0.091658771,0.077237427,0.052860919,0.276223123,0.139023304,294.9664307,294.851532,0.051302366,0.154589176,2,0
631,26.005,5.858074464,-75.74658957,-3.112798,5.658393,-6.036529,329.1281,2168.6516,86,0,1834.8179,559,0.653277993,0.091939047,0.078936733,0.059891324,0.298161238,0.142746836,295.4803772,295.7061462,0.05435792,0.159633487,2,0
632,26.046,5.858222169,-75.74693137,-3.073256,5.71864,-6.003888,330.7329,2130.603,75,0,1770.5017,559,0.655103028,0.096026689,0.087155305,0.062976912,0.315307111,0.168623835,295.9920959,295.9896851,0.064042509,0.172494337,2,0
633,26.087,5.858371095,-75.74727317,-3.071375,5.72073,-6.002077,333.4483,2092.5544,72,0,1703.7594,565,0.64031601,0.097900406,0.089808218,0.068705499,0.301140219,0.171555653,296.5016785,296.5547791,0.068888322,0.175212562,2,0
634,26.129,5.858520021,-75.74761496,-3.076685,5.708267,-6.005003,345.3533,2054.6135,17,92.6723,1639.5403,565,0.624978006,0.100963771,0.091985807,0.073537506,0.293952584,0.184357345,296.7554016,296.8363342,0.081301957,0.175898597,2,0
635,26.17,5.858667726,-75.74795676,-3.096029,4.707447,-5.046898,340.9424,2016.9443,29,92.6723,1639.5403,594,0.628525019,0.095766455,0.086094253,0.061951071,0.305425972,0.171563208,296.5016785,296.5547791,0.065985128,0.174253792,2,0
636,26.211,5.858815431,-75.74829856,-3.154122,5.607329,-5.101112,341.1617,1979.2896,76,131.0584,1572.701,559,0.619266987,0.096551105,0.087997273,0.066715986,0.318204284,0.177544355,296.2468872,296.1311035,0.072686657,0.180785477,2,0
637,26.252,5.858964357,-75.74864035,-3.236364,5.453157,-5.167368,343.8885,1941.653,89,92.6723,1572.701,559,0.621191025,0.093167946,0.083911762,0.059747428,0.328047156,0.168794811,295.4803772,295.7061462,0.06388633,0.180837378,2,0
638,26.294,5.859113283,-75.74898215,-2.355949,5.305674,-5.229058,339.0529,1904.0341,64,92.6723,1572.701,581,0.612169027,0.09431199,0.085639983,0.061808772,0.324986517,0.16669105,295.7362366,295.7061462,0.065491766,0.179598168,2,0
639,26.335,5.859339113,-75.74927512,-2.348053,5.294104,-5.213862,329.0154,1872.2286,21,185.3446,1441.6426,581,0.722257018,0.094786242,0.085283279,0.062048584,0.331649572,0.167695731,295.9920959,295.8479004,0.068680465,0.18503055,2,0
640,26.376,5.85957715,-75.74956076,-0.458323,5.270715,-5.232522,322.0807,1842.4705,70,185.3446,1441.6426,581,0.713810027,0.096602604,0.087102599,0.066739321,0.31357792,0.181136385,295.9920959,295.7061462,0.069882765,0.181659669,2,0
641,26.417,5.859813966,-75.74984641,-0.505037,5.212362,-5.269536,311.9041,1812.7749,54,207.2216,1441.6426,566,0.686819017,0.089071155,0.076767072,0.050937466,0.327734649,0.153480545,295.4803772,295.4219666,0.055679362,0.179218009,2,0
642,26.459,5.860053224,-75.75013327,-0.501815,5.222313,-5.271922,307.6334,1783.0359,40,207.2216,1310.5842,566,0.669031978,0.090453483,0.079122223,0.053351615,0.315551609,0.159546271,295.4803772,295.4219666,0.057327956,0.172690541,2,0
643,26.5,5.86029004,-75.75041892,-0.514438,5.222794,-5.295465,311.6796,1754.3412,91,207.2216,1310.5842,609,0.591323018,0.09146405,0.081436023,0.057802912,0.310609311,0.154699877,295.9920959,295.7061462,0.056484982,0.168532237,2,0
644,26.541,5.860529298,-75.75070578,-0.484364,5.259077,-5.270564,316.3474,1726.2035,71,262.1168,1310.5842,561,0.484999001,0.095967241,0.087598197,0.066016063,0.309215218,0.16993469,295.9920959,295.9896851,0.068789408,0.175617114,2,0
645,26.582,5.860766115,-75.75099143,-0.507722,5.240078,-4.33959,326.8953,1698.2933,49,185.3446,1246.7782,561,0.487215996,0.098724633,0.089886844,0.06998539,0.301961005,0.182811722,296.7554016,296.5547791,0.082679167,0.176561743,2,0
646,26.624,5.861004152,-75.75127707,-0.552843,5.186011,-4.378745,329.93,1670.7195,32,185.3446,1179.5258,579,0.546266973,0.099743493,0.09036804,0.073252767,0.271185845,0.164832577,297.0091248,296.5547791,0.082436725,0.158144891,2,0
647,26.665,5.861242189,-75.75156272,-0.577847,6.096949,-4.392016,317.9834,1644.6019,54,185.3446,1179.5258,579,0.584445,0.098101705,0.088158309,0.068400115,0.283893108,0.164880976,296.5016785,296.5547791,0.071768105,0.161676288,2,0
648,26.706,5.861480226,-75.75184836,-0.570232,6.082477,-5.322167,317.1662,1618.6799,49,92.6723,1115.9222,564,0.569146991,0.099058583,0.091812052,0.066451065,0.311749667,0.191112235,297.0091248,296.6955566,0.076147169,0.177428991,2,0
649,26.747,5.861718263,-75.75213523,-0.590879,6.037576,-4.378568,321.9581,1592.8901,15,92.6723,1048.4673,585,0.500828981,0.098637976,0.091842271,0.06749776,0.31139037,0.193026125,297.0091248,296.8363342,0.080580629,0.181156278,2,0
650,26.789,5.861955079,-75.75242209,-0.590764,6.015224,-4.365614,323.8493,1568.203,44,131.0584,985.12,585,0.524690986,0.097425535,0.087712474,0.06676767,0.305627316,0.187669158,297.0091248,296.8363342,0.076109342,0.181238353,2,0
651,26.83,5.862221193,-75.7526821,-0.66044,5.92514,-4.423628,324.4326,1548.1176,51,131.0584,985.12,567,0.542357028,0.093585603,0.083491795,0.061748825,0.301632851,0.178663716,296.5016785,296.5547791,0.073403023,0.170523867,2,0
652,26.871,5.862487306,-75.75294211,-0.683872,5.891823,-4.441412,320.1199,1528.4126,47,92.6723,985.12,574,0.643872023,0.097654209,0.088138014,0.066739321,0.296180397,0.185550183,296.5016785,296.5547791,0.079857059,0.171986312,2,0
653,26.912,5.862753419,-75.7532009,-0.743774,5.829983,-4.500206,315.0319,1509.8469,46,92.6723,917.4089,574,0.684189975,0.093384609,0.084401205,0.059595801,0.29981488,0.168344945,295.7362366,295.8479004,0.065418601,0.171595573,2,0
654,26.954,5.863019533,-75.75345969,-0.771726,5.800153,-4.527086,327.0344,1492.5977,54,92.6723,854.3964,563,0.683493018,0.091939047,0.080803096,0.056107208,0.283880293,0.142877594,295.9920959,295.7061462,0.056315169,0.163006127,2,0
655,26.995,5.863286867,-75.75371848,-0.752834,5.818035,-4.507616,341.0265,1475.8688,100,0,854.3964,563,0.647738993,0.093045205,0.079236582,0.056889866,0.26439935,0.137638241,295.7362366,295.4219666,0.056504011,0.152350619,2,0
656,27.036,5.863494386,-75.75402732,-0.750894,5.819425,-4.505361,343.9493,1452.2289,100,0,786.3505,565,0.651319027,0.092856556,0.081445962,0.056319147,0.283127457,0.152446702,295.4803772,295.7061462,0.060523234,0.154425323,2,0
657,27.077,5.863694581,-75.75434104,-0.71141,5.858336,-4.46555,339.8226,1429.2971,95,0,723.7938,565,0.627740979,0.093585603,0.083153151,0.05858795,0.295545787,0.169844896,295.9920959,295.7061462,0.066825517,0.169435188,2,0
658,27.118,5.863894777,-75.75465476,-0.720733,5.848452,-4.474553,320.6765,1407.0654,71,0,723.7938,572,0.661435008,0.095530674,0.086643845,0.062908739,0.295994341,0.174915478,296.5016785,296.4136658,0.0701098,0.166725859,2,0
659,27.16,5.864094972,-75.75496848,-0.685015,5.883622,-4.438522,298.081,1385.3619,51,92.6723,655.2921,572,0.653101027,0.099561237,0.09036804,0.069058537,0.300724596,0.178511336,296.5016785,296.2725525,0.076024979,0.175681815,2,0
660,27.201,5.864295167,-75.75528342,-0.709355,5.858745,-4.462555,284.3348,1364.0341,37,92.6723,593.3922,572,0.706378996,0.095304266,0.082059748,0.059491277,0.269969523,0.157580808,295.9920959,295.8479004,0.062564,0.15888989,2,0
661,27.242,5.864495363,-75.75559592,-0.673646,5.89393,-4.426546,308.7561,1344.96,44,92.6723,593.3922,577,0.662316978,0.095304266,0.082059748,0.059491277,0.269969523,0.157580808,295.9920959,295.8479004,0.062564,0.170691669,2,0
662,27.283,5.864695558,-75.75591086,-0.699861,5.867201,-5.39062,336.8054,1326.2595,88,92.6723,524.2336,580,0.665719986,0.094855204,0.085588418,0.064201385,0.287016511,0.162667602,295.9920959,295.9896851,0.066724941,0.179053947,2,0
663,27.325,5.864895753,-75.75622336,-2.604353,5.839154,-5.418855,349.1072,1308.6241,52,131.0584,524.2336,580,0.628982008,0.093585603,0.082855858,0.060279168,0.284607649,0.158145994,295.9920959,295.9896851,0.064189777,0.165673777,2,0
664,27.366,5.865095949,-75.7565383,-2.572641,5.871477,-5.387348,354.6714,1291.6958,55,185.3446,463.3615,584,0.683082998,0.093331203,0.082855858,0.058668464,0.293644071,0.157440722,296.5016785,296.2725525,0.062711902,0.177932829,2,0
665,27.407,5.865296144,-75.75685202,-2.569501,5.870466,-5.382824,359.5373,1276.2408,52,185.3446,393.1753,584,0.634052992,0.091939047,0.078864202,0.054835379,0.297150761,0.156287119,295.9920959,296.2725525,0.05828597,0.16381377,2,0
666,27.448,5.865496339,-75.75716574,-2.588262,5.82733,-5.393459,347.5662,1262.364,79,185.3446,393.1753,584,0.646833003,0.092114531,0.08071246,0.057524726,0.286494792,0.1577079,296.5016785,296.2725525,0.064500883,0.165289551,2,0
667,27.49,5.865696535,-75.75747946,-2.619631,5.764678,-5.414401,343.9196,1249.2721,49,262.1168,334.1347,584,0.596701026,0.096325599,0.087712474,0.066244505,0.297604501,0.18042089,295.9920959,295.9896851,0.075770937,0.163149968,2,0
668,27.531,5.86589673,-75.75779318,-2.654197,5.727477,-5.448088,352.225,1236.9606,46,262.1168,262.1168,584,0.615594983,0.096602604,0.085363127,0.062194321,0.289332867,0.170893654,295.9920959,295.9896851,0.067468263,0.175468028,2,0
669,27.572,5.866096925,-75.75810691,-2.610181,5.785684,-5.408803,356.6467,1226.7891,51,262.1168,262.1168,581,0.641911983,0.093331255,0.081272312,0.056791537,0.290742397,0.156515121,295.4803772,295.7061462,0.060928725,0.163009465,2,0
670,27.613,5.86629712,-75.75842063,-2.568391,5.855631,-5.376398,356.7426,1217.6206,48,207.2216,207.2216,577,0.633590996,0.093437962,0.084512703,0.059286676,0.328710973,0.175718859,295.9920959,295.9896851,0.068560004,0.175340086,2,0
671,27.655,5.866500978,-75.75873313,-2.540672,5.896983,-5.353223,352.6862,1209.3239,45,131.0584,207.2216,577,0.711632013,0.091724083,0.07900022,0.054566078,0.310601771,0.158039868,296.2468872,296.1311035,0.056737401,0.165994272,2,0
672,27.696,5.866703615,-75.75904563,-1.630978,5.867772,-5.380353,334.3179,1200.4417,46,92.6723,131.0584,580,0.654751003,0.095221221,0.086331926,0.069679841,0.297280371,0.198870927,297.2617798,296.8359985,0.10414131,0.156294078,2,0
673,27.737,5.866906251,-75.75935691,-1.665134,5.835469,-5.415435,309.26,1191.3473,45,92.6723,92.6723,580,0.498950005,0.100301094,0.091913372,0.090936847,0.250141472,0.193788096,297.0080566,297.1169128,0.119789436,0.150750399,2,0
674,27.778,5.867110109,-75.75966818,-1.751812,5.68688,-5.471158,293.0613,1184.1952,71,92.6723,92.6723,580,0.612330973,0.093553253,0.080014728,0.058412969,0.269042164,0.135184005,296.5006104,296.5544434,0.051175453,0.157761246,2,0
675,27.82,5.867313966,-75.75998068,-0.814002,5.69058,-4.530906,298.6635,1177.8514,91,0,0,580,0.626064003,0.093437962,0.078387126,0.057657365,0.272988677,0.155926347,295.9920959,296.2725525,0.062771291,0.155279025,2,0
676,27.861,5.867516603,-75.76029318,-0.789929,5.715366,-5.436568,317.0766,1172.3291,41,0,92.6723,580,0.474622995,0.099880904,0.090087205,0.083985753,0.251914799,0.205111489,297.0091248,297.3974915,0.125525787,0.147374824,2,0
677,27.902,5.867686281,-75.76061545,-0.767693,5.738177,-5.414742,296.6494,1165.4772,5,0,92.6723,590,0.598251998,0.099250905,0.088726774,0.085221507,0.265964627,0.197189182,297.5144653,297.3974915,0.109011583,0.167690426,2,0
